Date,BTC-USD,S&P500,SMLL,IFIX,IBOV,CDI
2019-08-13,10895.830078125,124.2300033569336,114.5,10.220000267028809,103299.0,1.0125389999999999
2019-08-14,10051.7041015625,122.69999694824219,111.44999694824219,10.220000267028809,100258.0,1.0125389999999999
2019-08-15,10311.5458984375,121.5199966430664,109.05000305175781,10.220000267028809,99057.0,1.0125389999999999
2019-08-16,10374.3388671875,123.80000305175781,109.25,10.220000267028809,99806.0,1.0125389999999999
2019-08-17,10231.744140625,123.80000305175781,109.25,10.220000267028809,99806.0,1.0125389999999999
2019-08-18,10345.810546875,123.80000305175781,109.25,10.220000267028809,99806.0,1.0125389999999999
2019-08-19,10916.0537109375,127.11000061035156,108.05000305175781,10.220000267028809,99469.0,1.0125389999999999
2019-08-20,10763.232421875,125.88999938964844,108.3499984741211,10.220000267028809,99222.0,1.0125389999999999
2019-08-21,10138.0498046875,127.5,110.94999694824219,10.220000267028809,101202.0,1.0125389999999999
2019-08-22,10131.0556640625,127.5,109.75,10.220000267028809,100011.0,1.0125389999999999
2019-08-23,10407.96484375,125.62999725341797,107.80000305175781,10.220000267028809,97667.0,1.0125389999999999
2019-08-24,10159.9609375,125.62999725341797,107.80000305175781,10.220000267028809,97667.0,1.0125389999999999
2019-08-25,10138.517578125,125.62999725341797,107.80000305175781,10.220000267028809,97667.0,1.0125389999999999
2019-08-26,10370.8203125,127.62000274658203,105.6500015258789,10.220000267028809,96430.0,1.0125389999999999
2019-08-27,10185.5,127.25,106.79000091552734,10.220000267028809,97276.0,1.0125389999999999
2019-08-28,9754.4228515625,126.5199966430664,107.30000305175781,10.220000267028809,98194.0,1.0125389999999999
2019-08-29,9510.2001953125,130.5,109.9000015258789,10.220000267028809,100524.0,1.0125389999999999
2019-08-30,9598.173828125,129.0800018310547,111.5,10.220000267028809,101135.0,1.0125389999999999
2019-08-31,9630.6640625,129.0800018310547,111.5,10.220000267028809,101135.0,1.0125389999999999
2019-09-01,9757.970703125,129.0800018310547,111.5,10.220000267028809,101135.0,1.0125389999999999
2019-09-02,10346.7607421875,129.5500030517578,111.0,10.220000267028809,100626.0,1.0125389999999999
2019-09-03,10623.5400390625,130.0800018310547,110.0,10.220000267028809,99681.0,1.0125389999999999
2019-09-04,10594.4931640625,129.27000427246094,109.5999984741211,10.220000267028809,101201.0,1.0125389999999999
2019-09-05,10575.533203125,131.02000427246094,110.19999694824219,10.220000267028809,102243.0,1.0125389999999999
2019-09-06,10353.302734375,129.99000549316406,109.05000305175781,10.220000267028809,102935.0,1.0125389999999999
2019-09-07,10517.2548828125,129.99000549316406,109.05000305175781,10.220000267028809,102935.0,1.0125389999999999
2019-09-08,10441.2763671875,129.99000549316406,109.05000305175781,10.220000267028809,102935.0,1.0125389999999999
2019-09-09,10334.974609375,130.91000366210938,107.55000305175781,10.220000267028809,103181.0,1.0125389999999999
2019-09-10,10115.9755859375,130.27000427246094,107.30000305175781,10.220000267028809,103032.0,1.018614234
2019-09-11,10178.3720703125,130.5,110.31999969482422,10.220000267028809,103446.0,1.018614234
2019-09-12,10410.126953125,130.97999572753906,110.5,10.220000267028809,104371.0,1.018614234
2019-09-13,10360.546875,131.5,109.29000091552734,10.220000267028809,103501.0,1.018614234
2019-09-14,10358.048828125,131.5,109.29000091552734,10.220000267028809,103501.0,1.018614234
2019-09-15,10347.712890625,131.5,109.29000091552734,10.220000267028809,103501.0,1.018614234
2019-09-16,10276.7939453125,131.30999755859375,108.19999694824219,10.220000267028809,103680.0,1.018614234
2019-09-17,10241.2724609375,131.2100067138672,110.4000015258789,10.220000267028809,104617.0,1.018614234
2019-09-18,10198.248046875,131.7100067138672,111.0999984741211,10.220000267028809,104532.0,1.018614234
2019-09-19,10266.4150390625,133.82000732421875,112.19999694824219,10.220000267028809,104339.0,1.018614234
2019-09-20,10181.6416015625,133.0800018310547,112.4000015258789,10.220000267028809,104817.0,1.018614234
2019-09-21,10019.716796875,133.0800018310547,112.4000015258789,10.220000267028809,104817.0,1.018614234
2019-09-22,10070.392578125,133.0800018310547,112.4000015258789,10.220000267028809,104817.0,1.018614234
2019-09-23,9729.32421875,133.25,112.0,10.220000267028809,104638.0,1.018614234
2019-09-24,8620.56640625,132.22999572753906,111.69999694824219,10.220000267028809,103876.0,1.018614234
2019-09-25,8486.9931640625,131.10000610351562,110.9000015258789,10.220000267028809,104481.0,1.018614234
2019-09-26,8118.9677734375,132.75,112.0,10.220000267028809,105319.0,1.018614234
2019-09-27,8251.845703125,131.52000427246094,111.80000305175781,10.220000267028809,105078.0,1.018614234
2019-09-28,8245.9150390625,131.52000427246094,111.80000305175781,10.220000267028809,105078.0,1.018614234
2019-09-29,8104.185546875,131.52000427246094,111.80000305175781,10.220000267028809,105078.0,1.018614234
2019-09-30,8293.8681640625,132.32000732421875,112.80000305175781,10.220000267028809,104745.0,1.018614234
2019-10-01,8343.2763671875,130.85000610351562,112.25,10.220000267028809,104053.0,1.018614234
2019-10-02,8393.0419921875,127.70999908447266,110.48999786376953,10.220000267028809,101031.0,1.018614234
2019-10-03,8259.9921875,126.25,111.4000015258789,10.220000267028809,101516.0,1.018614234
2019-10-04,8205.939453125,127.80000305175781,112.6500015258789,10.220000267028809,102551.0,1.018614234
2019-10-05,8151.50048828125,127.80000305175781,112.6500015258789,10.220000267028809,102551.0,1.018614234
2019-10-06,7988.15576171875,127.80000305175781,112.6500015258789,10.220000267028809,102551.0,1.018614234
2019-10-07,8245.623046875,128.58999633789062,110.5,10.220000267028809,100573.0,1.018614234
2019-10-08,8228.783203125,126.02999877929688,109.5,10.220000267028809,99981.0,1.018614234
2019-10-09,8595.740234375,128.17999267578125,110.69999694824219,10.220000267028809,101249.0,1.018614234
2019-10-10,8586.4736328125,129.88999938964844,110.5,10.220000267028809,101817.0,1.024216612287
2019-10-11,8321.7568359375,130.1300048828125,112.52999877929688,10.220000267028809,103832.0,1.024216612287
2019-10-12,8336.5556640625,130.1300048828125,112.52999877929688,10.220000267028809,103832.0,1.024216612287
2019-10-13,8321.005859375,130.1300048828125,112.52999877929688,10.220000267028809,103832.0,1.024216612287
2019-10-14,8374.6865234375,130.6999969482422,113.0,10.220000267028809,104302.0,1.024216612287
2019-10-15,8205.369140625,133.64999389648438,112.5999984741211,10.220000267028809,104490.0,1.024216612287
2019-10-16,8047.52685546875,132.5399932861328,113.83999633789062,10.220000267028809,105423.0,1.024216612287
2019-10-17,8103.9111328125,133.14999389648438,114.08999633789062,10.220000267028809,105016.0,1.024216612287
2019-10-18,7973.20751953125,131.39999389648438,114.0,10.220000267028809,104729.0,1.024216612287
2019-10-19,7988.560546875,131.39999389648438,114.0,10.220000267028809,104729.0,1.024216612287
2019-10-20,8222.078125,131.39999389648438,114.0,10.220000267028809,104729.0,1.024216612287
2019-10-21,8243.720703125,132.89999389648438,115.19000244140625,10.220000267028809,106022.0,1.024216612287
2019-10-22,8078.203125,130.64999389648438,115.5999984741211,10.220000267028809,107381.0,1.024216612287
2019-10-23,7514.671875,129.64999389648438,115.30999755859375,10.220000267028809,107544.0,1.024216612287
2019-10-24,7493.48876953125,129.89999389648438,114.58000183105469,10.220000267028809,106986.0,1.024216612287
2019-10-25,8660.7001953125,129.72000122070312,114.1500015258789,10.220000267028809,107364.0,1.024216612287
2019-10-26,9244.97265625,129.72000122070312,114.1500015258789,10.220000267028809,107364.0,1.024216612287
2019-10-27,9551.71484375,129.72000122070312,114.1500015258789,10.220000267028809,107364.0,1.024216612287
2019-10-28,9256.1484375,129.60000610351562,114.4000015258789,10.220000267028809,108187.0,1.024216612287
2019-10-29,9427.6875,129.82000732421875,115.13999938964844,10.220000267028809,107556.0,1.024216612287
2019-10-30,9205.7265625,129.99000549316406,116.0,10.220000267028809,108408.0,1.024216612287
2019-10-31,9199.5849609375,130.0,115.56999969482422,10.220000267028809,107220.0,1.024216612287
2019-11-01,9261.1044921875,129.92999267578125,117.41999816894531,10.220000267028809,108196.0,1.024216612287
2019-11-02,9324.7177734375,129.92999267578125,117.41999816894531,10.220000267028809,108196.0,1.024216612287
2019-11-03,9235.3544921875,129.92999267578125,117.41999816894531,10.220000267028809,108196.0,1.024216612287
2019-11-04,9412.6123046875,132.14999389648438,118.0999984741211,10.220000267028809,108601.0,1.024216612287
2019-11-05,9342.52734375,131.14999389648438,116.70999908447266,10.220000267028809,108451.0,1.024216612287
2019-11-06,9360.8798828125,133.85000610351562,117.7300033569336,10.220000267028809,108336.0,1.024216612287
2019-11-07,9267.5615234375,135.60000610351562,118.9000015258789,10.220000267028809,109581.0,1.024216612287
2019-11-08,8804.880859375,137.50999450683594,116.41000366210938,10.220000267028809,107629.0,1.024216612287
2019-11-09,8813.58203125,137.50999450683594,116.41000366210938,10.220000267028809,107629.0,1.024216612287
2019-11-10,9055.5263671875,137.50999450683594,116.41000366210938,10.220000267028809,107629.0,1.029337695348435
2019-11-11,8757.7880859375,137.1699981689453,116.8499984741211,10.220000267028809,108215.0,1.029337695348435
2019-11-12,8815.662109375,137.9199981689453,114.9000015258789,10.220000267028809,106785.0,1.029337695348435
2019-11-13,8808.2626953125,138.52999877929688,114.5,10.220000267028809,105914.0,1.029337695348435
2019-11-14,8708.0947265625,139.05999755859375,116.30000305175781,10.220000267028809,106557.0,1.029337695348435
2019-11-15,8491.9921875,139.05999755859375,116.30000305175781,10.220000267028809,106557.0,1.029337695348435
2019-11-16,8550.7607421875,139.05999755859375,116.30000305175781,10.220000267028809,106557.0,1.029337695348435
2019-11-17,8577.9755859375,139.05999755859375,116.30000305175781,10.220000267028809,106557.0,1.029337695348435
2019-11-18,8309.2861328125,140.89999389648438,116.75,10.220000267028809,106347.0,1.029337695348435
2019-11-19,8206.1455078125,140.49000549316406,116.5,10.220000267028809,105618.0,1.029337695348435
2019-11-20,8027.26806640625,140.49000549316406,116.5,10.220000267028809,105618.0,1.029337695348435
2019-11-21,7642.75,139.75,118.30000305175781,10.220000267028809,107497.0,1.029337695348435
2019-11-22,7296.57763671875,139.85000610351562,119.4000015258789,10.220000267028809,108692.0,1.029337695348435
2019-11-23,7397.796875,139.85000610351562,119.4000015258789,10.220000267028809,108692.0,1.029337695348435
2019-11-24,7047.9169921875,139.85000610351562,119.4000015258789,10.220000267028809,108692.0,1.029337695348435
2019-11-25,7146.1337890625,141.9499969482422,119.69000244140625,10.220000267028809,108424.0,1.029337695348435
2019-11-26,7218.37109375,142.92999267578125,119.4800033569336,10.220000267028809,107059.0,1.029337695348435
2019-11-27,7531.66357421875,143.9499969482422,119.75,10.220000267028809,107708.0,1.029337695348435
2019-11-28,7463.10595703125,142.99000549316406,121.19999694824219,10.220000267028809,108290.0,1.029337695348435
2019-11-29,7761.24365234375,143.60000610351562,121.19999694824219,10.220000267028809,108233.0,1.029337695348435
2019-11-30,7569.6298828125,143.60000610351562,121.19999694824219,10.220000267028809,108233.0,1.029337695348435
2019-12-01,7424.29248046875,143.60000610351562,121.19999694824219,10.220000267028809,108233.0,1.029337695348435
2019-12-02,7321.98828125,141.0,121.0,10.220000267028809,109061.0,1.029337695348435
2019-12-03,7320.1455078125,139.52999877929688,121.19999694824219,10.220000267028809,108956.0,1.029337695348435
2019-12-04,7252.03466796875,140.3699951171875,121.69999694824219,10.220000267028809,110301.0,1.029337695348435
2019-12-05,7448.3076171875,140.0,122.12000274658203,10.220000267028809,110622.0,1.029337695348435
2019-12-06,7546.99658203125,139.72999572753906,123.5999984741211,10.220000267028809,111126.0,1.029337695348435
2019-12-07,7556.23779296875,139.72999572753906,123.5999984741211,10.220000267028809,111126.0,1.029337695348435
2019-12-08,7564.34521484375,139.72999572753906,123.5999984741211,10.220000267028809,111126.0,1.029337695348435
2019-12-09,7400.8994140625,139.4499969482422,124.8499984741211,10.220000267028809,110977.0,1.029337695348435
2019-12-10,7278.11962890625,139.3699951171875,124.41999816894531,10.220000267028809,110672.0,1.0344843838251772
2019-12-11,7217.42724609375,138.8000030517578,126.44999694824219,10.220000267028809,110964.0,1.0344843838251772
2019-12-12,7243.13427734375,138.91000366210938,127.58999633789062,10.220000267028809,112200.0,1.0344843838251772
2019-12-13,7269.6845703125,139.72000122070312,129.75,10.220000267028809,112565.0,1.0344843838251772
2019-12-14,7124.673828125,139.72000122070312,129.75,10.220000267028809,112565.0,1.0344843838251772
2019-12-15,7152.3017578125,139.72000122070312,129.75,10.220000267028809,112565.0,1.0344843838251772
2019-12-16,6932.48046875,138.50999450683594,131.0,10.220000267028809,111896.0,1.0344843838251772
2019-12-17,6640.51513671875,139.1999969482422,129.6999969482422,10.220000267028809,112616.0,1.0344843838251772
2019-12-18,7276.802734375,139.0,130.2100067138672,10.220000267028809,114315.0,1.0344843838251772
2019-12-19,7202.84423828125,138.1999969482422,132.5,10.220000267028809,115131.0,1.0344843838251772
2019-12-20,7218.81640625,141.35000610351562,133.1999969482422,10.220000267028809,115121.0,1.0344843838251772
2019-12-21,7191.15869140625,141.35000610351562,133.1999969482422,10.220000267028809,115121.0,1.0344843838251772
2019-12-22,7511.5888671875,141.35000610351562,133.1999969482422,10.220000267028809,115121.0,1.0344843838251772
2019-12-23,7355.62841796875,141.5500030517578,134.5800018310547,10.220000267028809,115863.0,1.0344843838251772
2019-12-24,7322.5322265625,141.5500030517578,134.5800018310547,10.220000267028809,115863.0,1.0344843838251772
2019-12-25,7275.15576171875,141.5500030517578,134.5800018310547,10.220000267028809,115863.0,1.0344843838251772
2019-12-26,7238.966796875,140.39999389648438,136.80999755859375,10.220000267028809,117203.0,1.0344843838251772
2019-12-27,7290.08837890625,140.35000610351562,136.9499969482422,10.220000267028809,116534.0,1.0344843838251772
2019-12-28,7317.990234375,140.35000610351562,136.9499969482422,10.220000267028809,116534.0,1.0344843838251772
2019-12-29,7422.65283203125,140.35000610351562,136.9499969482422,10.220000267028809,116534.0,1.0344843838251772
2019-12-30,7292.9951171875,138.7100067138672,136.44000244140625,10.220000267028809,115964.0,1.0344843838251772
2019-12-31,7193.59912109375,138.7100067138672,136.44000244140625,10.220000267028809,115964.0,1.0344843838251772
2020-01-01,7200.17431640625,138.7100067138672,136.44000244140625,10.220000267028809,115964.0,1.0344843838251772
2020-01-02,6985.47021484375,140.60000610351562,139.5,10.220000267028809,118573.0,1.0344843838251772
2020-01-03,7344.88427734375,140.6999969482422,140.89999389648438,10.220000267028809,117707.0,1.0344843838251772
2020-01-04,7410.65673828125,140.6999969482422,140.89999389648438,10.220000267028809,117707.0,1.0344843838251772
2020-01-05,7411.3173828125,140.6999969482422,140.89999389648438,10.220000267028809,117707.0,1.0344843838251772
2020-01-06,7769.21923828125,141.1999969482422,139.10000610351562,10.220000267028809,116878.0,1.0344843838251772
2020-01-07,8163.6923828125,141.3000030517578,139.39999389648438,10.220000267028809,116662.0,1.0344843838251772
2020-01-08,8079.86279296875,141.5500030517578,138.1999969482422,10.220000267028809,116247.0,1.0344843838251772
2020-01-09,7879.0712890625,143.39999389648438,138.8000030517578,10.220000267028809,115947.0,1.0344843838251772
2020-01-10,8166.55419921875,143.35000610351562,139.39999389648438,10.220000267028809,115503.0,1.0391395635523903
2020-01-11,8037.53759765625,143.35000610351562,139.39999389648438,10.220000267028809,115503.0,1.0391395635523903
2020-01-12,8192.494140625,143.35000610351562,139.39999389648438,10.220000267028809,115503.0,1.0391395635523903
2020-01-13,8144.1943359375,146.0500030517578,141.89999389648438,10.220000267028809,117325.0,1.0391395635523903
2020-01-14,8827.7646484375,145.44000244140625,143.1999969482422,10.220000267028809,117632.0,1.0391395635523903
2020-01-15,8807.0107421875,147.5,142.5,10.220000267028809,116414.0,1.0391395635523903
2020-01-16,8723.7861328125,148.86000061035156,142.5,10.220000267028809,116704.0,1.0391395635523903
2020-01-17,8929.0380859375,148.5500030517578,143.39999389648438,10.220000267028809,118478.0,1.0391395635523903
2020-01-18,8942.80859375,148.5500030517578,143.39999389648438,10.220000267028809,118478.0,1.0391395635523903
2020-01-19,8706.2451171875,148.5500030517578,143.39999389648438,10.220000267028809,118478.0,1.0391395635523903
2020-01-20,8657.642578125,150.6999969482422,145.72000122070312,10.220000267028809,118862.0,1.0391395635523903
2020-01-21,8745.89453125,150.02999877929688,144.02999877929688,10.220000267028809,117026.0,1.0391395635523903
2020-01-22,8680.8759765625,148.99000549316406,146.2899932861328,10.220000267028809,118391.0,1.0391395635523903
2020-01-23,8406.515625,148.75,146.6999969482422,10.220000267028809,119528.0,1.0391395635523903
2020-01-24,8445.4345703125,147.82000732421875,145.14999389648438,10.220000267028809,118376.0,1.0391395635523903
2020-01-25,8367.84765625,147.82000732421875,145.14999389648438,10.220000267028809,118376.0,1.0391395635523903
2020-01-26,8596.830078125,147.82000732421875,145.14999389648438,10.220000267028809,118376.0,1.0391395635523903
2020-01-27,8909.8193359375,146.05999755859375,140.47000122070312,10.220000267028809,114482.0,1.0391395635523903
2020-01-28,9358.58984375,147.0,142.60000610351562,10.220000267028809,116479.0,1.0391395635523903
2020-01-29,9316.6298828125,149.0,141.3699951171875,10.220000267028809,115385.0,1.0391395635523903
2020-01-30,9508.9931640625,149.88999938964844,138.91000366210938,10.220000267028809,115528.0,1.0391395635523903
2020-01-31,9350.529296875,148.10000610351562,136.91000366210938,10.220000267028809,113761.0,1.0391395635523903
2020-02-01,9392.875,148.10000610351562,136.91000366210938,10.220000267028809,113761.0,1.0391395635523903
2020-02-02,9344.365234375,148.10000610351562,136.91000366210938,10.220000267028809,113761.0,1.0391395635523903
2020-02-03,9293.521484375,147.97000122070312,139.58999633789062,10.220000267028809,114629.0,1.0391395635523903
2020-02-04,9180.962890625,150.60000610351562,141.42999267578125,10.220000267028809,115557.0,1.0391395635523903
2020-02-05,9613.423828125,151.5,141.89999389648438,10.220000267028809,116028.0,1.0391395635523903
2020-02-06,9729.8017578125,153.5,139.39999389648438,10.220000267028809,115190.0,1.0391395635523903
2020-02-07,9795.943359375,153.89999389648438,135.89999389648438,10.220000267028809,113770.0,1.0391395635523903
2020-02-08,9865.119140625,153.89999389648438,135.89999389648438,10.220000267028809,113770.0,1.0391395635523903
2020-02-09,10116.673828125,153.89999389648438,135.89999389648438,10.220000267028809,113770.0,1.0391395635523903
2020-02-10,9856.611328125,155.60000610351562,132.1999969482422,10.220000267028809,112570.0,1.043555906697488
2020-02-11,10208.236328125,156.14999389648438,136.1199951171875,10.220000267028809,115371.0,1.043555906697488
2020-02-12,10326.0546875,157.5,138.10000610351562,10.220000267028809,116674.0,1.043555906697488
2020-02-13,10214.3798828125,157.6999969482422,138.14999389648438,10.220000267028809,115662.0,1.043555906697488
2020-02-14,10312.1162109375,155.6699981689453,137.5,10.220000267028809,114381.0,1.043555906697488
2020-02-15,9889.4248046875,155.6699981689453,137.5,10.220000267028809,114381.0,1.043555906697488
2020-02-16,9934.43359375,155.6699981689453,137.5,10.220000267028809,114381.0,1.043555906697488
2020-02-17,9690.142578125,158.97999572753906,138.9499969482422,10.220000267028809,115309.0,1.043555906697488
2020-02-18,10141.99609375,157.75999450683594,138.8000030517578,10.220000267028809,114977.0,1.043555906697488
2020-02-19,9633.38671875,158.64999389648438,141.0,10.220000267028809,116518.0,1.043555906697488
2020-02-20,9608.4755859375,158.89999389648438,139.5500030517578,10.220000267028809,114586.0,1.043555906697488
2020-02-21,9686.44140625,157.25,139.2899932861328,10.220000267028809,113681.0,1.043555906697488
2020-02-22,9663.181640625,157.25,139.2899932861328,10.220000267028809,113681.0,1.043555906697488
2020-02-23,9924.515625,157.25,139.2899932861328,10.220000267028809,113681.0,1.043555906697488
2020-02-24,9650.1748046875,157.25,139.2899932861328,10.220000267028809,113681.0,1.043555906697488
2020-02-25,9341.705078125,157.25,139.2899932861328,10.220000267028809,113681.0,1.043555906697488
2020-02-26,8820.5224609375,148.02000427246094,129.11000061035156,10.220000267028809,105718.0,1.043555906697488
2020-02-27,8784.494140625,143.75,125.06999969482422,10.220000267028809,102984.0,1.043555906697488
2020-02-28,8672.455078125,141.55999755859375,125.9000015258789,10.220000267028809,104172.0,1.043555906697488
2020-02-29,8599.5087890625,141.55999755859375,125.9000015258789,10.220000267028809,104172.0,1.043555906697488
2020-03-01,8562.4541015625,141.55999755859375,125.9000015258789,10.220000267028809,104172.0,1.043555906697488
2020-03-02,8869.669921875,148.6300048828125,130.0,10.220000267028809,106625.0,1.043555906697488
2020-03-03,8787.7861328125,145.39999389648438,128.91000366210938,10.220000267028809,105537.0,1.043555906697488
2020-03-04,8755.24609375,154.0,131.82000732421875,10.220000267028809,107224.0,1.043555906697488
2020-03-05,9078.7626953125,150.0500030517578,124.25,10.220000267028809,102233.0,1.043555906697488
2020-03-06,9122.5458984375,147.72000122070312,119.22000122070312,10.220000267028809,97997.0,1.043555906697488
2020-03-07,8909.9541015625,147.72000122070312,119.22000122070312,10.220000267028809,97997.0,1.043555906697488
2020-03-08,8108.1162109375,147.72000122070312,119.22000122070312,10.220000267028809,97997.0,1.043555906697488
2020-03-09,7923.64453125,138.8000030517578,103.7699966430664,10.220000267028809,86067.0,1.043555906697488
2020-03-10,7909.7294921875,144.0,110.5,10.220000267028809,92214.0,1.0479910193009525
2020-03-11,7911.43017578125,139.14999389648438,102.5,10.220000267028809,85171.0,1.0479910193009525
2020-03-12,4970.7880859375,127.0,87.4000015258789,10.220000267028809,72583.0,1.0479910193009525
2020-03-13,5563.70703125,140.0500030517578,97.5,10.220000267028809,82678.0,1.0479910193009525
2020-03-14,5200.3662109375,140.0500030517578,97.5,10.220000267028809,82678.0,1.0479910193009525
2020-03-15,5392.31494140625,140.0500030517578,97.5,10.220000267028809,82678.0,1.0479910193009525
2020-03-16,5014.47998046875,129.22000122070312,80.5,10.220000267028809,71168.0,1.0479910193009525
2020-03-17,5225.62939453125,136.5,85.69999694824219,10.220000267028809,74617.0,1.0479910193009525
2020-03-18,5238.4384765625,133.5,72.80000305175781,10.220000267028809,66895.0,1.0479910193009525
2020-03-19,6191.19287109375,131.25,75.98999786376953,10.220000267028809,68332.0,1.0479910193009525
2020-03-20,6198.7783203125,125.0,75.9000015258789,10.220000267028809,67069.0,1.0479910193009525
2020-03-21,6185.06640625,125.0,75.9000015258789,10.220000267028809,67069.0,1.0479910193009525
2020-03-22,5830.2548828125,125.0,75.9000015258789,10.220000267028809,67069.0,1.0479910193009525
2020-03-23,6416.31494140625,124.0,71.80000305175781,10.220000267028809,63570.0,1.0479910193009525
2020-03-24,6734.8037109375,135.0,75.94999694824219,10.220000267028809,69729.0,1.0479910193009525
2020-03-25,6681.06298828125,134.14999389648438,81.55000305175781,10.220000267028809,74956.0,1.0479910193009525
2020-03-26,6716.4404296875,141.14999389648438,88.69999694824219,10.220000267028809,77710.0,1.0479910193009525
2020-03-27,6469.79833984375,139.39999389648438,84.01000213623047,10.220000267028809,73429.0,1.0479910193009525
2020-03-28,6242.19384765625,139.39999389648438,84.01000213623047,10.220000267028809,73429.0,1.0479910193009525
2020-03-29,5922.04296875,139.39999389648438,84.01000213623047,10.220000267028809,73429.0,1.0479910193009525
2020-03-30,6429.841796875,146.0,83.51000213623047,10.220000267028809,74640.0,1.0479910193009525
2020-03-31,6438.64453125,144.6199951171875,78.70999908447266,10.220000267028809,73020.0,1.0479910193009525
2020-04-01,6606.7763671875,140.5,77.06999969482422,10.220000267028809,70967.0,1.0479910193009525
2020-04-02,6793.62451171875,143.5,78.4000015258789,10.220000267028809,72253.0,1.0479910193009525
2020-04-03,6733.38720703125,143.5,75.0199966430664,10.220000267028809,69538.0,1.0479910193009525
2020-04-04,6867.52734375,143.5,75.0199966430664,10.220000267028809,69538.0,1.0479910193009525
2020-04-05,6791.12939453125,143.5,75.0199966430664,10.220000267028809,69538.0,1.0479910193009525
2020-04-06,7271.78125,150.8000030517578,79.5199966430664,10.220000267028809,74073.0,1.0479910193009525
2020-04-07,7176.41455078125,149.64999389648438,82.0199966430664,10.220000267028809,76358.0,1.0479910193009525
2020-04-08,7334.0986328125,151.8000030517578,84.3499984741211,10.220000267028809,78625.0,1.0479910193009525
2020-04-09,7302.08935546875,152.72000122070312,83.2699966430664,10.220000267028809,77682.0,1.0479910193009525
2020-04-10,6865.4931640625,152.72000122070312,83.2699966430664,10.220000267028809,77682.0,1.051920985623331
2020-04-11,6859.0830078125,152.72000122070312,83.2699966430664,10.220000267028809,77682.0,1.051920985623331
2020-04-12,6971.091796875,152.72000122070312,83.2699966430664,10.220000267028809,77682.0,1.051920985623331
2020-04-13,6845.03759765625,153.97999572753906,83.37000274658203,10.220000267028809,78836.0,1.051920985623331
